"""siteid""","""sitename""","""county""","""itemid""","""itemname""","""itemengname""","""itemunit""","""monitordate""","""concentration"""
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-15 14:00",1.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-15 14:00",0.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-15 14:00",39
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-15 15:00",19
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-15 15:00",79.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-15 15:00",0.32
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-15 15:00",1.2
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-15 15:00",7.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-15 15:00",39
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-15 16:00",8.8
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-15 16:00",78.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-15 16:00",37
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-15 16:00",25
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-15 16:00",1.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-15 16:00",0.35
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-15 17:00",28
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-15 17:00",13.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-15 17:00",47
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-15 17:00",70.6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-15 17:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-15 17:00",0.45
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-15 18:00",42
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-15 18:00",64
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-15 18:00",21.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-15 18:00",0.56
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-15 18:00",26
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-15 18:00",2.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-15 19:00",35
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-15 19:00",2
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-15 19:00",20.8
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-15 19:00",60.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-15 19:00",29
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-15 19:00",0.55
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-15 20:00",42.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-15 20:00",0.65
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-15 20:00",30
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-15 20:00",22
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-15 20:00",46
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-15 20:00",1.5
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-15 21:00",36.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-15 21:00",0.63
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-15 21:00",1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-15 21:00",42
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-15 21:00",21.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-15 21:00",27
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-15 22:00",38
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-15 22:00",1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-15 22:00",27
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-15 22:00",39
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-15 22:00",16.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-15 22:00",0.49
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-15 23:00",0.49
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-15 23:00",0.9
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-15 23:00",19.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-15 23:00",36
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-15 23:00",24
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-15 23:00",x
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 00:00",36
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 00:00",x
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 00:00",0.45
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 00:00",13.3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 00:00",1.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 00:00",35
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 01:00",14.9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 01:00",1.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 01:00",29
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 01:00",15.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 01:00",22
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 01:00",0.36
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 02:00",9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 02:00",12.7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 02:00",1
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 02:00",18.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 02:00",0.28
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 02:00",29
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 03:00",0.9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 03:00",7.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 03:00",15
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 03:00",27.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 03:00",26
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 03:00",0.27
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 04:00",0.26
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 04:00",5.9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 04:00",0.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 04:00",27
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 04:00",15
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 04:00",32.6
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 05:00",16.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 05:00",0.25
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 05:00",24
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 05:00",11.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 05:00",13
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 05:00",1.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 06:00",28
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 06:00",7.4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 06:00",1.8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 06:00",21
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 06:00",12
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 06:00",0.38
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 07:00",36
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 07:00",25.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 07:00",17
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 07:00",1.4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 07:00",11.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 07:00",0.63
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 08:00",1.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 08:00",41
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 08:00",18
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 08:00",41.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 08:00",0.53
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 08:00",13.5
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 09:00",54.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 09:00",18
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 09:00",0.41
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 09:00",38
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 09:00",11.7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 09:00",1.5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 10:00",9.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 10:00",35
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 10:00",0.34
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 10:00",x
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 10:00",1.7
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 10:00",x
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 11:00",7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 11:00",x
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 11:00",12
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 11:00",0.3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 11:00",1.3
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 11:00",x
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 12:00",63.9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 12:00",x
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 12:00",x
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 12:00",x
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 12:00",x
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 12:00",15
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 13:00",11
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 13:00",1.1
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 13:00",61.7
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 13:00",5.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 13:00",0.26
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 13:00",29
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 14:00",1.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 14:00",0.25
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 14:00",25
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 14:00",10
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 14:00",58.8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 14:00",5.3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 15:00",5.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 15:00",0.26
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 15:00",58.2
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 15:00",1.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 15:00",7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 15:00",21
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 16:00",1.1
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 16:00",54.9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 16:00",6.5
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 16:00",0.28
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 16:00",18
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 16:00",10
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 17:00",54.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 17:00",0.38
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 17:00",10
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 17:00",9.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 17:00",25
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 17:00",1.5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 18:00",1.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 18:00",21
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 18:00",50.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 18:00",29
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 18:00",11.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 18:00",0.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 19:00",40
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 19:00",1.5
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 19:00",39.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 19:00",0.47
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 19:00",15.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 19:00",19
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 20:00",17.5
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 20:00",0.49
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 20:00",1.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 20:00",40
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 20:00",33.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 20:00",25
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 21:00",23
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 21:00",30.5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 21:00",1.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 21:00",0.47
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 21:00",16.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 21:00",30
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 22:00",29.2
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 22:00",13.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 22:00",27
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 22:00",0.41
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 22:00",1.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 22:00",19
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-16 23:00",1.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-16 23:00",0.36
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-16 23:00",10.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-16 23:00",29
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-16 23:00",28.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-16 23:00",15
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 00:00",1.1
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 00:00",10.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 00:00",0.33
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 00:00",24.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 00:00",11
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 00:00",23
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 01:00",8.6
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 01:00",24.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 01:00",9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 01:00",0.28
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 01:00",0.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 01:00",21
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 02:00",0.25
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 02:00",12
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 02:00",7.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 02:00",20
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 02:00",1
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 02:00",24.4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 03:00",1.4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 03:00",6.5
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 03:00",24.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 03:00",17
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 03:00",6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 03:00",0.23
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 04:00",22
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 04:00",1.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 04:00",9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 04:00",8.8
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 04:00",19.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 04:00",0.23
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 05:00",9.1
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 05:00",1.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 05:00",19
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 05:00",19.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 05:00",8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 05:00",0.23
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 06:00",18
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 06:00",11
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 06:00",18.8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 06:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 06:00",0.26
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 06:00",8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 07:00",12.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 07:00",0.34
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 07:00",1.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 07:00",7
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 07:00",23.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 07:00",23
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 08:00",17
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 08:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 08:00",1.5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 08:00",10.1
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 08:00",37.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 08:00",0.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 09:00",8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 09:00",0.28
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 09:00",19
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 09:00",48.3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 09:00",1.5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 09:00",8.7
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 10:00",7.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 10:00",19
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 10:00",0.27
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 10:00",7
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 10:00",59.1
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 10:00",1.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 11:00",8
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 11:00",60.6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 11:00",1.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 11:00",0.27
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 11:00",21
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 11:00",6.4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 12:00",60.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 12:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 12:00",1.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 12:00",21
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 12:00",6.5
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 12:00",0.27
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 13:00",6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 13:00",21
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 13:00",61.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 13:00",0.27
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 13:00",5.6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 13:00",1.4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 14:00",1.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 14:00",7
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 14:00",62.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 14:00",0.26
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 14:00",23
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 14:00",6.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 15:00",8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 15:00",7.3
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 15:00",65.2
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 15:00",1.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 15:00",0.25
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 15:00",22
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 16:00",0.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 16:00",33
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 16:00",1.5
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 16:00",71.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 16:00",11
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 16:00",9.1
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 17:00",1.7
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 17:00",68
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 17:00",12.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 17:00",21
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 17:00",38
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 17:00",0.37
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-17 18:00",36
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-17 18:00",62.6
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-17 18:00",13.8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-17 18:00",1.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 18:00",24
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-17 18:00",0.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-17 19:00",28
