"""siteid""","""sitename""","""county""","""itemid""","""itemname""","""itemengname""","""itemunit""","""monitordate""","""concentration"""
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-17 19:00:00",10
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-17 19:00:00",9.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-17 19:00:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-17 20:00:00",0.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-17 20:00:00",0.26
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-17 20:00:00",35.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-17 20:00:00",5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-17 20:00:00",9.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-17 20:00:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-17 21:00:00",1.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-17 21:00:00",0.26
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-17 21:00:00",36
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-17 21:00:00",10
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-17 21:00:00",9.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-17 21:00:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-17 22:00:00",1.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-17 22:00:00",0.24
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-17 22:00:00",36.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-17 22:00:00",6
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-17 22:00:00",8.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-17 22:00:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-17 23:00:00",1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-17 23:00:00",0.24
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-17 23:00:00",37
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-17 23:00:00",7
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-17 23:00:00",6.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-17 23:00:00",5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 00:00:00",1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 00:00:00",0.22
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 00:00:00",35.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 00:00:00",6
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 00:00:00",6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 00:00:00",6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 01:00:00",0.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 01:00:00",0.22
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 01:00:00",34.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 01:00:00",5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 01:00:00",8.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 01:00:00",6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 02:00:00",1.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 02:00:00",0.21
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 02:00:00",34.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 02:00:00",5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 02:00:00",7.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 02:00:00",5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 03:00:00",1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 03:00:00",0.2
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 03:00:00",x
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 03:00:00",8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 03:00:00",6.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 03:00:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 04:00:00",0.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 04:00:00",0.19
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 04:00:00",x
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 04:00:00",8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 04:00:00",6.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 04:00:00",6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 05:00:00",0.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 05:00:00",0.21
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 05:00:00",x
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 05:00:00",8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 05:00:00",7.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 05:00:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 06:00:00",1.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 06:00:00",0.24
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 06:00:00",31.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 06:00:00",10
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 06:00:00",10.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 06:00:00",10
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 07:00:00",1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 07:00:00",0.33
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 07:00:00",28.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 07:00:00",8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 07:00:00",14.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 07:00:00",9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 08:00:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 08:00:00",0.36
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 08:00:00",26.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 08:00:00",11
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 08:00:00",17.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 08:00:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 09:00:00",1.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 09:00:00",0.34
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 09:00:00",27.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 09:00:00",8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 09:00:00",17.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 09:00:00",9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 10:00:00",1.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 10:00:00",0.31
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 10:00:00",32.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 10:00:00",8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 10:00:00",14.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 10:00:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 11:00:00",0.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 11:00:00",0.31
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 11:00:00",36.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 11:00:00",8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 11:00:00",11.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 11:00:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 12:00:00",0.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 12:00:00",0.31
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 12:00:00",37.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 12:00:00",14
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 12:00:00",11.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 12:00:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 13:00:00",0.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 13:00:00",0.31
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 13:00:00",39.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 13:00:00",9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 13:00:00",11.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 13:00:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 14:00:00",1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 14:00:00",0.3
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 14:00:00",41.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 14:00:00",8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 14:00:00",10.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 14:00:00",6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 15:00:00",1.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 15:00:00",0.31
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 15:00:00",40.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 15:00:00",18
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 15:00:00",10.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 15:00:00",6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 16:00:00",0.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 16:00:00",0.35
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 16:00:00",34.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 16:00:00",23
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 16:00:00",14.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 16:00:00",10
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 17:00:00",0.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 17:00:00",0.38
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 17:00:00",33.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 17:00:00",26
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 17:00:00",16.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 17:00:00",13
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 18:00:00",0.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 18:00:00",0.4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 18:00:00",33.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 18:00:00",19
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 18:00:00",16.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 18:00:00",12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 19:00:00",0.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 19:00:00",0.39
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 19:00:00",35
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 19:00:00",15
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 19:00:00",15.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 19:00:00",12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 20:00:00",0.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 20:00:00",0.35
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 20:00:00",37.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 20:00:00",21
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 20:00:00",13.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 20:00:00",13
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 21:00:00",0.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 21:00:00",0.33
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 21:00:00",38.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 21:00:00",13
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 21:00:00",11.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 21:00:00",13
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 22:00:00",0.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 22:00:00",0.28
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 22:00:00",39
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 22:00:00",10
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 22:00:00",10.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 22:00:00",12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-18 23:00:00",0.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-18 23:00:00",0.28
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-18 23:00:00",37.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-18 23:00:00",11
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-18 23:00:00",9.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-18 23:00:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 00:00:00",0.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 00:00:00",0.27
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 00:00:00",39.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 00:00:00",11
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 00:00:00",9.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 00:00:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 01:00:00",1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 01:00:00",0.28
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 01:00:00",40.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 01:00:00",13
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 01:00:00",8.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 01:00:00",12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 02:00:00",1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 02:00:00",0.28
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 02:00:00",40.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 02:00:00",23
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 02:00:00",8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 02:00:00",14
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 03:00:00",1.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 03:00:00",0.28
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 03:00:00",36.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 03:00:00",18
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 03:00:00",9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 03:00:00",13
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 04:00:00",1.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 04:00:00",0.28
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 04:00:00",35.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 04:00:00",10
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 04:00:00",9.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 04:00:00",10
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 05:00:00",1.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 05:00:00",0.27
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 05:00:00",35.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 05:00:00",18
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 05:00:00",8.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 05:00:00",12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 06:00:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 06:00:00",0.28
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 06:00:00",33.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 06:00:00",20
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 06:00:00",10.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 06:00:00",13
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 07:00:00",1.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 07:00:00",0.35
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 07:00:00",29.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 07:00:00",16
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 07:00:00",14
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 07:00:00",12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 08:00:00",1.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 08:00:00",0.34
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 08:00:00",29
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 08:00:00",16
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 08:00:00",15.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 08:00:00",9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 09:00:00",1.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 09:00:00",0.3
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 09:00:00",30.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 09:00:00",19
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 09:00:00",15.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 09:00:00",9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 10:00:00",1.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 10:00:00",0.28
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 10:00:00",33.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 10:00:00",15
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 10:00:00",14.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 10:00:00",11
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 11:00:00",1.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 11:00:00",0.26
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 11:00:00",36.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 11:00:00",21
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 11:00:00",12.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 11:00:00",9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 12:00:00",1.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 12:00:00",0.26
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 12:00:00",39.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 12:00:00",18
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 12:00:00",11.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 12:00:00",11
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 13:00:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 13:00:00",0.23
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 13:00:00",41.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 13:00:00",9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 13:00:00",8.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 13:00:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 14:00:00",1.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 14:00:00",0.23
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 14:00:00",38.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 14:00:00",16
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 14:00:00",9.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 14:00:00",10
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 15:00:00",1.5
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 15:00:00",0.23
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 15:00:00",36.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 15:00:00",16
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 15:00:00",10.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 15:00:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 16:00:00",1.5
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 16:00:00",0.25
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 16:00:00",35
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 16:00:00",15
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 16:00:00",11.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 16:00:00",10
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 18:00:00",1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 18:00:00",0.28
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 18:00:00",33.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 18:00:00",18
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 18:00:00",13.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 18:00:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 19:00:00",0.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 19:00:00",0.28
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 19:00:00",34.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 19:00:00",11
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 19:00:00",12.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 19:00:00",10
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 20:00:00",1.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 20:00:00",0.28
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 20:00:00",36.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 20:00:00",7
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 20:00:00",11.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 20:00:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 21:00:00",1.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 21:00:00",0.25
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 21:00:00",38.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 21:00:00",10
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 21:00:00",9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-19 21:00:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-19 22:00:00",1.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-19 22:00:00",0.23
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-19 22:00:00",39.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-19 22:00:00",11
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-19 22:00:00",7.5
